Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,465
Base Time Seconds,1622229994
Base Time Fractional,.058223660
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
134,0.001282681943849,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.050706780
135,0.001286593382247,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.133364020
136,0.001275120070204,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017303,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.216020400
137,0.00127367884852,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.298678820
138,0.001272684661672,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052174,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.381329700
139,0.001282292068936,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.463981400
140,0.001301740878262,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000011491,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.546626400
141,0.001300973235629,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.629279440
142,0.001299779280089,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000023115,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.711932260
143,0.001295856432989,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.794589940
144,0.001296707079746,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.877231500
145,0.001287230523303,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:45,.959878200
146,0.001288849278353,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017303,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:46,.042538940
147,0.001278309850022,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000011491,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:46,.125190180
148,0.001283012912609,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:46,.207862340
